id,codigo_curriculo,codigo_ingresso,periodo_ingresso,forma_ingresso,codigo_evasao,forma_evasao,periodo_evasao,evadiu_periodo,forma_saida,acao_afirmativa,tipo_reserva_vagas,forma_reserva_vagas,sexo,codigo_cor,nome_cor,idade_ingresso,idade_evasao,tipo_ensino_medio,ensino_medio,apv_media_geral
L187709,2017,18,2016.2,SISU,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2019.1,6,Evadido,Sim,4,Escola Cor,Masculino,3,Parda,20,23,2,Somente escola pública,587.28
G388969,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,20,NA,1,Somente escola privada,652.06
U041169,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,1,Branca,19,NA,2,Somente escola pública,689.5
B178944,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,20,NA,2,Somente escola pública,660.94
T091352,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,18,NA,1,Somente escola privada,658.16
V216297,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,1,Branca,21,NA,2,Somente escola pública,611.1
W164018,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,2,Preta,25,NA,2,Somente escola pública,608.26
S237000,2017,18,2018.1,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2020.1,5,Evadido,Sim,8,Escola Cor Deficiencia,Masculino,3,Parda,18,20,2,Somente escola pública,496.72
W086392,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,19,NA,2,Somente escola pública,636.12
G285770,2017,18,2016.2,SISU,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2020.1,8,Evadido,Sim,3,Escola Renda,Masculino,1,Branca,18,22,2,Somente escola pública,594.92
Y107892,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,20,NA,2,Somente escola pública,704.9
L091912,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,23,NA,1,Somente escola privada,657.52
J361585,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,1,Branca,19,NA,2,Somente escola pública,681.76
T076397,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,19,NA,1,Somente escola privada,654.06
M386191,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Feminino,3,Parda,21,NA,2,Somente escola pública,603.46
I022581,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,25,NA,1,Somente escola privada,656.78
J134022,2017,18,2020.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,22,NA,1,Somente escola privada,764.16
C357192,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,3,Parda,20,NA,2,Somente escola pública,686.6
Q307932,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,9,Escola Deficiencia,Masculino,3,Parda,20,NA,2,Somente escola pública,556.26
K373158,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Feminino,1,Branca,19,NA,2,Somente escola pública,704.94
S234838,2017,18,2016.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,NA,1,Somente escola privada,661.74
G125615,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,3,Parda,19,NA,2,Somente escola pública,675.82
N107102,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,3,Parda,20,NA,2,Somente escola pública,723.44
G169836,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,5,Indígena,20,NA,2,Somente escola pública,691.3
S263309,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,1,Branca,18,NA,2,Somente escola pública,695.4
V060687,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,3,Parda,21,NA,2,Somente escola pública,672.42
R163831,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,21,NA,2,Somente escola pública,606.88
W240314,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,682.84
F006711,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,666.06
D303969,2017,18,2017.2,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2018.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,24,25,2,Somente escola pública,667.82
R083868,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,21,NA,2,Somente escola pública,620.56
Z319871,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,28,NA,2,Somente escola pública,618.88
V025012,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,NA,1,Somente escola privada,662.02
L372995,2017,18,2019.2,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2020.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,17,18,1,Somente escola privada,678.6
V253849,2017,18,2017.2,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2018.2,3,Evadido,Não,1,Sem Reserva De Vagas,Feminino,2,Preta,21,22,2,Somente escola pública,662.6
B328664,2017,18,2017.2,SISU,4,CANCELAMENTO POR ABANDONO,2019.2,5,Evadido,Sim,2,Escola Renda Cor,Masculino,2,Preta,19,21,2,Somente escola pública,612.3
B030739,2017,18,2017.2,SISU,4,CANCELAMENTO POR ABANDONO,2019.1,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,20,22,1,Somente escola privada,663.58
K078988,2017,18,2017.2,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2019.2,5,Evadido,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,20,1,Somente escola privada,657.66
X220029,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,23,NA,1,Somente escola privada,656.76
H254177,2017,18,2018.1,SISU,14,CANCELADO NOVO INGRESSO OUTRO CURSO,2019.2,4,Evadido,Sim,3,Escola Renda,Masculino,1,Branca,19,20,2,Somente escola pública,662.6
Y284672,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,1,Branca,18,NA,2,Somente escola pública,660.66
C355857,2017,18,2017.2,SISU,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2020.1,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,21,1,Somente escola privada,662.24
M058740,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,3,Parda,19,NA,2,Somente escola pública,691.12
R122236,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,20,NA,2,Somente escola pública,684.4
L257598,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,NA,1,Somente escola privada,661.6
P071136,2017,18,2018.1,SISU,4,CANCELAMENTO POR ABANDONO,2019.1,3,Evadido,Sim,3,Escola Renda,Masculino,1,Branca,28,29,2,Somente escola pública,655.62
Z270610,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,20,NA,2,Somente escola pública,616.46
U092212,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,19,NA,1,Somente escola privada,678.42
K140612,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Feminino,3,Parda,17,NA,2,Somente escola pública,631
J323281,2017,18,2017.2,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2020.1,6,Evadido,Sim,3,Escola Renda,Masculino,1,Branca,18,21,2,Somente escola pública,613.64
A277250,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,17,NA,1,Somente escola privada,678.16
M026582,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,19,NA,2,Somente escola pública,626.78
W009554,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,1,Branca,18,NA,2,Somente escola pública,681.18
U305420,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Feminino,3,Parda,17,NA,2,Somente escola pública,632.14
M186041,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Feminino,1,Branca,24,NA,2,Somente escola pública,623.12
V151705,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Feminino,3,Parda,20,NA,2,Somente escola pública,625.8
R311665,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,NA,1,Somente escola privada,657.78
P287935,2017,18,2017.2,SISU,4,CANCELAMENTO POR ABANDONO,2018.1,2,Evadido,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,17,18,1,Somente escola privada,657.12
P208122,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,21,NA,2,Somente escola pública,631
N263459,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,20,NA,2,Somente escola pública,662.06
U072617,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,656.48
R018646,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,679.8
A225202,2017,18,2017.2,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2019.2,5,Evadido,Sim,5,Escola,Masculino,4,Amarela,18,20,2,Somente escola pública,659.92
X073630,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,20,NA,1,Somente escola privada,669.82
Q272557,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,668.26
X280980,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,19,NA,2,Somente escola pública,691
S211576,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,17,NA,2,Somente escola pública,674.12
N355688,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,3,Parda,18,NA,2,Somente escola pública,672.94
Y000972,2017,18,2017.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,19,NA,2,Somente escola pública,639.18
Z093485,2017,18,2016.2,SISU,12,CANCELADO NOVO INGRESSO MESMO CURSO,2018.2,5,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,22,24,1,Somente escola privada,669.96
M377815,2017,18,2018.1,SISU,12,CANCELADO NOVO INGRESSO MESMO CURSO,2018.2,2,Reingresso,Sim,3,Escola Renda,Masculino,1,Branca,20,20,2,Somente escola pública,675.22
H385351,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,696.96
N236450,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,NA,1,Somente escola privada,693.74
T197699,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,681.58
T104374,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,22,NA,1,Somente escola privada,678.9
D246725,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,20,NA,1,Somente escola privada,648.34
B140536,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,26,NA,1,Somente escola privada,682.68
H384462,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,NA,1,Somente escola privada,638.36
Z294782,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,697.4
C158744,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,4,Amarela,20,NA,1,Somente escola privada,694.18
E148251,2017,18,2016.2,SISU,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2020.1,8,Evadido,Sim,2,Escola Renda Cor,Masculino,3,Parda,20,24,2,Somente escola pública,596.7
A058552,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,696.5
W157756,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,18,NA,2,Somente escola pública,620.1
A134567,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,3,Parda,18,NA,2,Somente escola pública,610.14
G222217,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,24,NA,1,Somente escola privada,696.06
M379673,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,NA,1,Somente escola privada,682.5
P201249,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,679.86
L092276,2017,18,2016.2,SISU,4,CANCELAMENTO POR ABANDONO,2019.2,7,Evadido,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,23,26,1,Somente escola privada,638.66
W125804,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,651.28
P014469,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Feminino,3,Parda,17,NA,2,Somente escola pública,592.52
G313164,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,NA,1,Somente escola privada,651.36
Z060718,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,19,NA,1,Somente escola privada,668.96
L300711,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,17,NA,1,Somente escola privada,643.7
A312464,2017,18,2016.2,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2019.1,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,21,1,Somente escola privada,642.82
V053554,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,21,NA,1,Somente escola privada,745.14
H089247,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,2,Preta,23,NA,2,Somente escola pública,596.74
E026585,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,2,Preta,19,NA,2,Somente escola pública,624.08
K112260,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Feminino,3,Parda,19,NA,2,Somente escola pública,665.02
V033996,2017,18,2018.1,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,19,NA,2,Somente escola pública,629.08
C086389,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,3,Parda,17,NA,1,Somente escola privada,689.68
A104133,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,21,NA,1,Somente escola privada,688.12
F072974,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,19,NA,2,Somente escola pública,615.42
Z140979,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,NA,1,Somente escola privada,639.56
Z280243,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,NA,1,Somente escola privada,639.88
A026026,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,717.14
Y164857,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,NA,1,Somente escola privada,675.98
R295406,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,NA,1,Somente escola privada,675.4
K314872,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,3,Parda,18,NA,1,Somente escola privada,692.34
S126527,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,17,NA,1,Somente escola privada,720.76
U098477,2017,18,2020.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,758.34
W136287,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,19,NA,1,Somente escola privada,674.26
Y065858,2017,18,2016.2,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2019.2,7,Evadido,Sim,2,Escola Renda Cor,Masculino,3,Parda,19,22,2,Somente escola pública,599.42
R181018,2017,18,2016.2,SISU,22,CANCELADO 3 REPROV MESMA DISCIPLINA,2020.1,8,Evadido,Sim,2,Escola Renda Cor,Masculino,3,Parda,19,23,2,Somente escola pública,601.72
D165031,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,NA,1,Somente escola privada,672.12
G283834,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,22,NA,4,"Pública e privada, tendo ficado mais tempo em escola privada",670.76
N097373,2017,18,2016.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Feminino,1,Branca,17,NA,2,Somente escola pública,608.18
I049334,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,20,NA,1,Somente escola privada,688.88
C319683,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,27,NA,1,Somente escola privada,670.38
D173490,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,NA,2,Somente escola pública,724.12
J385650,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,25,NA,1,Somente escola privada,669.7
Y236834,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,18,NA,1,Somente escola privada,722.82
K395570,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,NA,1,Somente escola privada,689.82
B025816,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,20,NA,1,Somente escola privada,698.32
H114501,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,18,NA,2,Somente escola pública,620.46
J262026,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,22,NA,2,Somente escola pública,620.38
Y141354,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,19,NA,2,Somente escola pública,653.56
V361816,2017,18,2018.2,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2020.1,4,Evadido,Sim,3,Escola Renda,Masculino,1,Branca,20,22,2,Somente escola pública,675.22
O211773,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,21,NA,2,Somente escola pública,620.08
G385940,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,31,NA,2,Somente escola pública,618.34
F249967,2017,18,2017.1,SISU,4,CANCELAMENTO POR ABANDONO,2018.2,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,17,18,1,Somente escola privada,786.44
I150784,2017,18,2017.1,SISU,12,CANCELADO NOVO INGRESSO MESMO CURSO,2019.2,6,Reingresso,Sim,2,Escola Renda Cor,Feminino,3,Parda,20,22,2,Somente escola pública,637.44
P042332,2017,18,2017.1,SISU,6,CANCELAMENTO P/ MUDANCA CURSO,2019.2,6,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,20,1,Somente escola privada,717.88
R002047,2017,16,2012.2,VESTIBULAR / ENEM,12,CANCELADO NOVO INGRESSO MESMO CURSO,2018.2,13,Reingresso,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,21,27,2,Somente escola pública,620.8
T031242,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,3,Parda,27,NA,2,Somente escola pública,647.28
N081691,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,21,NA,2,Somente escola pública,648.2
C177249,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,20,NA,2,Somente escola pública,693.92
D016790,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,19,NA,1,Somente escola privada,763.3
A187004,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,5,Escola,Masculino,1,Branca,19,NA,2,Somente escola pública,674
P206861,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,18,NA,2,Somente escola pública,670.94
X232555,2017,18,2020.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Feminino,1,Branca,18,NA,1,Somente escola privada,748.48
N049115,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,20,NA,2,Somente escola pública,640.94
B077144,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,19,NA,2,Somente escola pública,635.26
O230356,2017,18,2018.2,SISU,21,CANCELADO REPROVOU TODAS POR FALTAS,2019.1,2,Evadido,Sim,4,Escola Cor,Masculino,3,Parda,17,18,2,Somente escola pública,634.4
P199004,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,2,Escola Renda Cor,Masculino,3,Parda,19,NA,2,Somente escola pública,635.68
A279262,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,24,NA,2,Somente escola pública,626.92
X291253,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,17,NA,1,Somente escola privada,698
Z021197,2017,18,2017.1,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2018.2,4,Evadido,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,19,1,Somente escola privada,697.34
N276232,2017,18,2020.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,748.62
M320274,2017,18,2017.1,SISU,8,CANCELAMENTO P/ SOLICITACAO ALUNO,2018.1,3,Evadido,Sim,4,Escola Cor,Masculino,2,Preta,20,21,2,Somente escola pública,669.06
N006630,2017,18,2017.1,SISU,4,CANCELAMENTO POR ABANDONO,2018.2,4,Evadido,Sim,3,Escola Renda,Masculino,1,Branca,19,20,2,Somente escola pública,648.98
C113576,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,1,Branca,18,NA,2,Somente escola pública,646.3
Z054606,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,2,Preta,19,NA,2,Somente escola pública,699.56
U137753,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,718.84
F166468,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,3,Escola Renda,Masculino,1,Branca,19,NA,2,Somente escola pública,645.46
L257828,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,21,NA,1,Somente escola privada,727.52
I376203,2017,18,2020.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,18,NA,1,Somente escola privada,748.18
L148517,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Feminino,2,Preta,19,NA,2,Somente escola pública,691.3
M370117,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,18,NA,2,Somente escola pública,664.34
T248734,2017,18,2018.2,SISU,0,REGULAR,0,NA,Regular,Sim,4,Escola Cor,Masculino,3,Parda,17,NA,2,Somente escola pública,667.82
X202733,2017,18,2017.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,710.18
H217108,2017,18,2020.1,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,18,NA,1,Somente escola privada,748.72
B188754,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,1,Branca,22,NA,1,Somente escola privada,686.8
L199077,2017,18,2019.2,SISU,0,REGULAR,0,NA,Regular,Não,1,Sem Reserva De Vagas,Masculino,3,Parda,23,NA,1,Somente escola privada,682.64
